id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
17102206,ILL,,,PreservedSpecimen,43db15c8-07fd-4342-a14f-c8ae856f9dc3,ILL00144109,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,J.E.Engleman,,s.n.,1940-04-07,1940,4,7,98,,7-Apr-40,,,,,,,,,,,,,,,,,"United States",Texas,Dickens,,,,,,,,,,,,,,,,,,,,,,,,,"2017-12-22 10:13:15",,244,urn:uuid:43db15c8-07fd-4342-a14f-c8ae856f9dc3,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=17102206
17102207,ILL,,,PreservedSpecimen,dd0acdd8-dccb-4f58-af1d-0ad8fd41c897,ILL00144110,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,T.M.Keeney,,3094,1983-03-31,1983,3,31,90,,31-Mar-83,,,,,,,,,,,,,,,,,"United States",Texas,"San Saba",,,,,,,,,,,,,,,,,,,,,,,,,"2017-12-22 10:13:15",,244,urn:uuid:dd0acdd8-dccb-4f58-af1d-0ad8fd41c897,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=17102207
17102208,ILL,,,PreservedSpecimen,cee9e58f-a2ee-4e05-abff-9ea4643d5aa9,ILL00144111,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,T.Keeney,,s.n.,1979-04-20,1979,4,20,110,,20-Apr-79,,,,,,,,,,,,,,,,,"United States",Texas,"San Saba",,,,,,,,,,,,,,,,,,,,,,,,,"2017-12-22 10:13:15",,244,urn:uuid:cee9e58f-a2ee-4e05-abff-9ea4643d5aa9,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=17102208
17102209,ILL,,,PreservedSpecimen,e7be86bd-4b60-4d1e-af0f-8b402ea58e03,ILL00144112,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,A.Ruth,,173,1973-00-00,1973,0,0,,,"Apr. 20/1973",,,,,,,,,,,,,,,,,"United States",Texas,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-12-22 10:13:15",,244,urn:uuid:e7be86bd-4b60-4d1e-af0f-8b402ea58e03,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=17102209
17102210,ILL,,,PreservedSpecimen,c03500de-6cea-47a1-9aac-d5128438c8fb,ILL00144113,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,N.C.Henderson,,62-51,1962-04-06,1962,4,6,96,,6-Apr-62,,,,,,,,,,,,,,,,,"United States",Texas,Taylor,,,,,,,,,,,,,,,,,,,,,,,,,"2017-12-22 10:13:15",,244,urn:uuid:c03500de-6cea-47a1-9aac-d5128438c8fb,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=17102210
17102211,ILL,,,PreservedSpecimen,7b161227-44e4-49ba-9365-25f74d36956a,ILL00144114,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,E.R.Bogusch,,1709,2027-03-21,2027,3,21,80,,3/21/2027,,,,,,,,,,,,,,,,,"United States",Texas,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-12-22 10:13:15",,244,urn:uuid:7b161227-44e4-49ba-9365-25f74d36956a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=17102211
17102212,ILL,,,PreservedSpecimen,1a142186-ffcd-4d93-a7f1-5404496427f0,ILL00144115,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,A.Ruth,,s.n.,2013-04-20,2013,4,20,110,,20-Apr-13,,,,,,,,,,,,,,,,,"United States",,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-12-22 10:13:15",,244,urn:uuid:1a142186-ffcd-4d93-a7f1-5404496427f0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=17102212
17102456,ILL,,,PreservedSpecimen,061f8a32-3caa-480c-bdc0-c6f10d1f3835,ILL00144095,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,Unknown,,29309,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-12-22 10:17:51",,244,urn:uuid:061f8a32-3caa-480c-bdc0-c6f10d1f3835,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=17102456
18319847,UWSP,,,PreservedSpecimen,bb6f1dd5-6134-4317-ac26-c025e8dc4e36,UWSP-V-0012499,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"C.A.Morse, C.C. Freeman",,,2001-05-29,2001,5,29,149,,29-May-01,,,,,,,,,,,,,,,,,"United States",Oklahoma,Ellis,,,,,,,,,,,,,,,,,,,,,,,,"Emily Weiler","2018-03-09 14:29:29",,231,urn:uuid:bb6f1dd5-6134-4317-ac26-c025e8dc4e36,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=18319847
19357293,USF,Herb,,PreservedSpecimen,2931363B-4A72-4BE2-8038-22392492AAD7,6233,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"G. R. Cooley",,3610,1955-04-20,1955,4,20,110,,1955-4-20,,,,,,,,,,Fertile,,,,,,,"United States",Alabama,"Sumter Co.",,"9 mi. S of Eutaw on AL 40; roadside.",,,,,,,,,,,,,,,,,,,,,en,,"2019-06-14 16:41:39",2931363B-4A72-4BE2-8038-22392492AAD7,382,urn:uuid:402bdeb1-0499-49ec-80fb-d38488f54c66,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19357293
19523719,HXC,,,PreservedSpecimen,e3476987-fc0e-4bb7-92c1-cec08fb201d3,HXC005716,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Faulkner,,,,,,,,,,,,,,,,,,,,,,,en,higgins,"2018-06-15 11:53:42",,300,urn:uuid:e3476987-fc0e-4bb7-92c1-cec08fb201d3,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19523719
19533104,BRU,,,PreservedSpecimen,1c1cae9e-0666-4469-aea4-8874e743c832,PBRU00027979,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,Wright,,,,,,,,,,,,,,,,,,,,,,,,,,"United States of America",Texas,,"La Grange","Spikelets about 5 flowered, flowers and glumes acuminate profusely webbed with long hairs at the base",,,,,,,,,,,,,,,,,,,,,,,"2019-08-09 15:54:23",1299812,423,urn:uuid:219237da-4885-4266-a7a2-8f554563077c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19533104
19558593,BRU,,,PreservedSpecimen,854e4e8a-19e1-4154-aacc-6dc155f9f3f9,PBRU00046127,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Earl Bondy",,,1937-05-04,1937,5,4,124,,1937-5-4,,,,,,,,,,,,,,,,,"United States of America",Oklahoma,,Woodward,"Sandy soil north of Woodward, Okla.",,,,,,,,,,,,,,,,,,,,,,,"2019-08-09 15:31:46",1543707,423,urn:uuid:05a7dd3b-1d74-45a6-9ef0-f84d705f29e0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19558593
19587470,BRU,,,PreservedSpecimen,fca5dd8f-420d-4a6b-9a31-dc9cc1e3f887,PBRU00027978,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States of America",Texas,,,"North American Grasses",,,,,,,,,,,,,,,,,,,,,,,"2019-08-09 15:54:23",1299372,423,urn:uuid:747c4295-7112-401f-803e-6e07d074c73c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19587470
19714224,GA,,,PreservedSpecimen,00d4b729-5372-4050-89ed-4b3f0f64d2d8,GA106687,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Mississippi,"Washington County",,"Washington County, MS",,,,,,,,,,,,,,,,,,,,,,,"2018-05-02 16:00:31",00d4b729-5372-4050-89ed-4b3f0f64d2d8,258,urn:uuid:19bd4abc-67c3-420d-a5ec-04fec41593ac,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19714224
19726927,GA,,,PreservedSpecimen,565e3568-452b-4c96-b087-a17b812f712d,GA106682,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Mississippi,"Washington County",,"Washington County, MS",,,,,,,,,,,,,,,,,,,,,,,"2018-05-02 16:00:31",565e3568-452b-4c96-b087-a17b812f712d,258,urn:uuid:2e21899e-2928-4d7b-9dfd-0f0bf55768b2,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19726927
19899106,ND,,,PreservedSpecimen,c87b1d32-d799-45ad-bfb1-b6a1cc425742,ND127965,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"Reverchon, Julien",,,,,,,"Reverchon, Julien",,3490,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Dallas,,Dallas,,,,,,,,,,,,,,,,,,,,,,"B.J. Hellenthal","2018-09-20 14:30:55",,235,urn:uuid:c87b1d32-d799-45ad-bfb1-b6a1cc425742,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19899106
19966376,BRIT,,,PreservedSpecimen,98cd6cd0-b67d-4916-921d-454a311dbacd,BRIT24754,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,1945-04-06,,,,,,"L. H. Shinners",,7084,1945-04-06,1945,4,6,96,,1945-4-6,,,,"Denton Co.: at Roanoke. Road embankment, blackland prairie. Plants of Texas Herbarium of Southern Methodist University",,,,,,,,,,,,,"United States",Texas,Denton,,,,,,,,,,,,,,,,,,,,,,,,preprocessed,"2009-10-15 20:28:41",,370,urn:uuid:98cd6cd0-b67d-4916-921d-454a311dbacd,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19966376
19967320,BRIT,,,PreservedSpecimen,ba4ddabf-0573-48bf-94d1-a5cf7846b237,BRIT3534,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,1946-04-07,,,,,,"E. Whitehouse",,15185,1946-04-07,1946,4,7,97,,1946-4-7,,,,"PLANTS OF NORTH CENTRAL TEXAS Herbarium of Southern Methodist University Wise County: Post Oak Belt, about 2 miles north of Newark; sandy soil.",,,,,,,,,,,,,"United States",Texas,Wise,,,,,,,,,,,,,,,,,,,,,,,,preprocessed,"2011-03-15 12:14:55",,370,urn:uuid:ba4ddabf-0573-48bf-94d1-a5cf7846b237,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19967320
20021835,BRIT,,,PreservedSpecimen,39e4f498-bd7e-42e8-96b9-f0d84981650f,,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"K. McNew",2009-03-18,,,,,,"K. McNew","Tiana Franklin, Bob O'Kennon",40,2009-03-18,2009,3,18,77,,2009-3-18,,"Within forested area. Soil: Deep sandy Aquilla soils.",,"Male and female species are seperated, scarce, small colony",,,,,,,,,,,,,"United States",Texas,Tarrant,,"Fort Worth Nature Center and Refuge. On Greer Island trail just north of path near rock embankment,surrounded by oaks. Research site: Fort Worth Nature Center and Refuge",,,,32.8289,-97.4631,,,,,,,,,,,,,,,,,,"2009-10-16 15:42:09",,370,urn:uuid:39e4f498-bd7e-42e8-96b9-f0d84981650f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=20021835
20236707,SRSC,,,PreservedSpecimen,,7669,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Brewster,,,,,,,,,,,,,,,,,,,,,,,,,"2018-07-05 15:38:59",,223,urn:uuid:07268b34-49e8-4eab-9391-2fe7531d2fc0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=20236707
20236709,SRSC,,,PreservedSpecimen,,7670,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Brewster,,,,,,,,,,,,,,,,,,,,,,,,,"2018-07-05 15:39:16",,223,urn:uuid:163ff1fa-e082-4c44-8fdb-5458b928ddef,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=20236709
20236714,SRSC,,,PreservedSpecimen,,7671,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Scurry,,,,,,,,,,,,,,,,,,,,,,,,,"2018-07-05 15:39:37",,223,urn:uuid:c3d6ab7f-dc40-46e4-814a-3a4e7b7a626d,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=20236714
20236715,SRSC,,,PreservedSpecimen,,7672,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Scurry,,,,,,,,,,,,,,,,,,,,,,,,,"2018-07-05 15:39:57",,223,urn:uuid:23bc9dea-b5aa-4502-b950-171da7554380,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=20236715
20236717,SRSC,,,PreservedSpecimen,,7673,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Howard,,,,,,,,,,,,,,,,,,,,,,,,,"2018-07-05 15:40:20",,223,urn:uuid:a113fa81-2a68-4d30-8321-dbd10e49f10c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=20236717
